STA_SEQ,Station_Name,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampYr,TaxonNameCurrent,FAMILY,GENUS,BCG_Attribute,SensitiveEPT
14450,Shepaug River,1,Riffle,KN2M2,First,,Maccaffertium,L,10,9/28/2010,2010,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,5,9/28/2010,2010,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,,Micrasema,L,1,9/28/2010,2010,Micrasema,Brachycentridae,Micrasema,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,,Optioservus,L,9,9/28/2010,2010,Optioservus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,7,9/28/2010,2010,Optioservus trivittatus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Orthocladius,L,1,9/28/2010,2010,Orthocladius,Chironomidae,Orthocladius,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Oulimnius,A,1,9/28/2010,2010,Oulimnius,Elmidae,Oulimnius,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Oulimnius,L,5,9/28/2010,2010,Oulimnius,Elmidae,Oulimnius,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Paragnetina media,L,1,9/28/2010,2010,Paragnetina media,Perlidae,Paragnetina,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,,Plauditus,L,1,9/28/2010,2010,Plauditus,Baetidae,Plauditus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Promoresia,L,1,9/28/2010,2010,Promoresia,Elmidae,Promoresia,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,9/28/2010,2010,Psephenus herricki,Psephenidae,Psephenus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Serratella deficiens,L,7,9/28/2010,2010,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,,Simulium,L,3,9/28/2010,2010,Simulium,Simuliidae,Simulium,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,,Stenelmis,L,1,9/28/2010,2010,Stenelmis,Elmidae,Stenelmis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Acentrella turbida,L,4,9/19/2011,2011,Acentrella turbida,Baetidae,Acentrella,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Acroneuria abnormis,L,1,9/19/2011,2011,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Apatania,L,1,9/19/2011,2011,Apatania,Apataniidae,Apatania,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Athericidae,L,1,9/19/2011,2011,Athericidae,Athericidae,Na,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Baetis flavistriga,L,1,9/19/2011,2011,Baetis flavistriga,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Baetis intercalaris,L,5,9/19/2011,2011,Baetis intercalaris,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Brachycentrus appalachia,L,1,9/19/2011,2011,Brachycentrus appalachia,Brachycentridae,Brachycentrus,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Branchiobdellidae,A,1,9/19/2011,2011,Branchiobdellidae,Branchiobdellidae,Na,,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Caenis,L,1,9/19/2011,2011,Caenis,Caenidae,Caenis,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Cambaridae,A,2,9/19/2011,2011,Cambaridae,Cambaridae,Na,,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche,L,5,9/19/2011,2011,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche bronta,L,19,9/19/2011,2011,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche morosa,L,7,9/19/2011,2011,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,7,9/19/2011,2011,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Cladotanytarsus,L,1,9/19/2011,2011,Cladotanytarsus,Chironomidae,Cladotanytarsus,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Corydalus cornutus,L,1,9/19/2011,2011,Corydalus cornutus,Corydalidae,Corydalus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Diplectrona,L,4,9/19/2011,2011,Diplectrona,Hydropsychidae,Diplectrona,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Dubiraphia,L,1,9/19/2011,2011,Dubiraphia,Elmidae,Dubiraphia,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ephemerella,L,4,9/19/2011,2011,Eurylophella,Ephemerellidae,Eurylophella,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Glossosoma,L,1,9/19/2011,2011,Glossosoma,Glossosomatidae,Glossosoma,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Goera,L,1,9/19/2011,2011,Goera,Goeridae,Goera,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,44,9/19/2011,2011,Isonychia,Isonychiidae,Isonychia,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Lebertia,A,1,9/19/2011,2011,Lebertia,Lebertiidae,Lebertia,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Leptophlebiidae,L,1,9/19/2011,2011,Leptophlebiidae,Leptophlebiidae,Na,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Leucrocuta,L,2,9/19/2011,2011,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium,L,19,9/19/2011,2011,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Microtendipes pedellus group,L,1,9/19/2011,2011,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Nanocladius,L,1,9/19/2011,2011,Nanocladius,Chironomidae,Nanocladius,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Nilotanypus,P,1,9/19/2011,2011,Nilotanypus,Chironomidae,Nilotanypus,,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus,L,58,9/19/2011,2011,Optioservus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus trivittatus,A,3,9/19/2011,2011,Optioservus trivittatus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Orconectes rusticus,A,1,9/19/2011,2011,Orconectes rusticus,Cambaridae,Orconectes,,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,A,2,9/19/2011,2011,Oulimnius,Elmidae,Oulimnius,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Polypedilum aviceps,L,2,9/19/2011,2011,Polypedilum aviceps,Chironomidae,Polypedilum,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Promoresia elegans,A,1,9/19/2011,2011,Promoresia elegans,Elmidae,Promoresia,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,8,9/19/2011,2011,Psephenus herricki,Psephenidae,Psephenus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Serratella deficiens,L,2,9/19/2011,2011,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Sperchon,A,2,9/19/2011,2011,Sperchon,Sperchonidae,Sperchon,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis,L,1,9/19/2011,2011,Stenelmis,Elmidae,Stenelmis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia vitracies group,L,1,9/19/2011,2011,Tvetenia vitracies group,Chironomidae,Tvetenia,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Acentrella turbida,L,4,10/2/2012,2012,Acentrella turbida,Baetidae,Acentrella,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Antocha,L,1,10/2/2012,2012,Antocha,Tipulidae,Antocha,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Apatania,L,3,10/2/2012,2012,Apatania,Apataniidae,Apatania,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Atherix,L,1,10/2/2012,2012,Atherix,Athericidae,Atherix,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Baetis,L,2,10/2/2012,2012,Plauditus,Baetidae,Plauditus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Baetis intercalaris,L,2,10/2/2012,2012,Baetis intercalaris,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Baetis pluto,L,8,10/2/2012,2012,Baetis pluto,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Brachycentrus appalachia,L,1,10/2/2012,2012,Brachycentrus appalachia,Brachycentridae,Brachycentrus,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche,L,18,10/2/2012,2012,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche bronta,L,8,10/2/2012,2012,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche morosa,L,15,10/2/2012,2012,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche sparna,L,6,10/2/2012,2012,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche walkeri,L,8,10/2/2012,2012,Ceratopsyche walkeri,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,18,10/2/2012,2012,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra aterrima,L,3,10/2/2012,2012,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra obscura,L,1,10/2/2012,2012,Chimarra obscura,Philopotamidae,Chimarra,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Corydalus cornutus,L,3,10/2/2012,2012,Corydalus cornutus,Corydalidae,Corydalus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Cricotopus,L,1,10/2/2012,2012,Cricotopus,Chironomidae,Cricotopus,5.5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,52,10/2/2012,2012,Isonychia,Isonychiidae,Isonychia,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Leucrocuta,L,5,10/2/2012,2012,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium,L,16,10/2/2012,2012,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Nanocladius,L,2,10/2/2012,2012,Nanocladius,Chironomidae,Nanocladius,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus,L,23,10/2/2012,2012,Optioservus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus trivittatus,A,2,10/2/2012,2012,Optioservus trivittatus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Orconectes,L,1,10/2/2012,2012,Orconectes,Cambaridae,Orconectes,,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius,L,19,10/2/2012,2012,Orthocladius,Chironomidae,Orthocladius,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius Complex,L,5,10/2/2012,2012,Orthocladius Complex,Chironomidae,Orthocladius,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Paragnetina media,L,4,10/2/2012,2012,Paragnetina media,Perlidae,Paragnetina,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Perlodidae,L,1,10/2/2012,2012,Perlodidae,Perlodidae,Na,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,2,10/2/2012,2012,Psephenus herricki,Psephenidae,Psephenus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Psychomyia flavida,L,1,10/2/2012,2012,Psychomyia flavida,Psychomyiidae,Psychomyia,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Rheotanytarsus exiguus group,L,1,10/2/2012,2012,Rheotanytarsus exiguus group,Chironomidae,Rheotanytarsus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Serratella deficiens,L,1,10/2/2012,2012,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Simuliidae,P,1,10/2/2012,2012,Simuliidae,Simuliidae,Na,,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Simulium,L,2,10/2/2012,2012,Simulium,Simuliidae,Simulium,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis,A,1,10/2/2012,2012,Stenelmis,Elmidae,Stenelmis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Acentrella turbida,L,3,9/19/2013,2013,Acentrella turbida,Baetidae,Acentrella,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Acroneuria abnormis,L,1,9/19/2013,2013,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Antocha,L,1,9/19/2013,2013,Antocha,Tipulidae,Antocha,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Baetis,L,11,9/19/2013,2013,Plauditus,Baetidae,Plauditus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Baetis flavistriga,L,3,9/19/2013,2013,Baetis flavistriga,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Baetis intercalaris,L,49,9/19/2013,2013,Baetis intercalaris,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Caenis,L,1,9/19/2013,2013,Caenis,Caenidae,Caenis,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Cardiocladius obscurus,L,1,9/19/2013,2013,Cardiocladius obscurus,Chironomidae,Cardiocladius,5.5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche bronta,L,9,9/19/2013,2013,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche morosa,L,2,9/19/2013,2013,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche sparna,L,3,9/19/2013,2013,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,19,9/19/2013,2013,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Corydalus cornutus,L,3,9/19/2013,2013,Corydalus cornutus,Corydalidae,Corydalus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Heptageniidae,L,1,9/19/2013,2013,Heptageniidae,Heptageniidae,Na,,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Isonychia,L,24,9/19/2013,2013,Isonychia,Isonychiidae,Isonychia,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Maccaffertium,L,26,9/19/2013,2013,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Nanocladius,L,2,9/19/2013,2013,Nanocladius,Chironomidae,Nanocladius,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Neophylax,P,1,9/19/2013,2013,Neophylax,Uenoidae,Neophylax,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Nigronia serricornis,L,1,9/19/2013,2013,Nigronia serricornis,Corydalidae,Nigronia,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Optioservus,L,42,9/19/2013,2013,Optioservus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Oulimnius latiusculus,L,6,9/19/2013,2013,Oulimnius latiusculus,Elmidae,Oulimnius,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Paragnetina media,L,2,9/19/2013,2013,Paragnetina media,Perlidae,Paragnetina,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Perlodidae,L,1,9/19/2013,2013,Perlodidae,Perlodidae,Na,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Plauditus,L,3,9/19/2013,2013,Plauditus,Baetidae,Plauditus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Polypedilum flavum,L,1,9/19/2013,2013,Polypedilum flavum,Chironomidae,Polypedilum,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Promoresia tardella,L,1,9/19/2013,2013,Promoresia tardella,Elmidae,Promoresia,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Psephenus herricki,L,4,9/19/2013,2013,Psephenus herricki,Psephenidae,Psephenus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Simulium,L,2,9/19/2013,2013,Simulium,Simuliidae,Simulium,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Stenelmis,L,2,9/19/2013,2013,Stenelmis,Elmidae,Stenelmis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/19/2013,2013,Tvetenia vitracies group,Chironomidae,Tvetenia,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Acroneuria abnormis,L,2,9/23/2014,2014,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Antocha,L,2,9/23/2014,2014,Antocha,Tipulidae,Antocha,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Apatania,L,7,9/23/2014,2014,Apatania,Apataniidae,Apatania,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Baetis flavistriga,L,1,9/23/2014,2014,Baetis flavistriga,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Baetis intercalaris,L,11,9/23/2014,2014,Baetis intercalaris,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Baetis pluto,L,1,9/23/2014,2014,Baetis pluto,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Brachycentrus appalachia,L,1,9/23/2014,2014,Brachycentrus appalachia,Brachycentridae,Brachycentrus,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Cardiocladius ,L,1,9/23/2014,2014,Cardiocladius,Chironomidae,Cardiocladius,5.5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche,L,5,9/23/2014,2014,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche bronta,L,12,9/23/2014,2014,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche morosa,L,4,9/23/2014,2014,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche sparna,L,2,9/23/2014,2014,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,21,9/23/2014,2014,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Chimarra obscura,L,1,9/23/2014,2014,Chimarra obscura,Philopotamidae,Chimarra,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Chironomidae,P,5,9/23/2014,2014,Chironomidae,Chironomidae,Na,,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Corydalus cornutus,L,2,9/23/2014,2014,Corydalus cornutus,Corydalidae,Corydalus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Cricotopus,L,2,9/23/2014,2014,Cricotopus,Chironomidae,Cricotopus,5.5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Epeorus,L,2,9/23/2014,2014,Epeorus,Heptageniidae,Epeorus,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Eukiefferiella pseudomontana,L,6,9/23/2014,2014,Eukiefferiella pseudomontana,Chironomidae,Eukiefferiella,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Isonychia,L,48,9/23/2014,2014,Isonychia,Isonychiidae,Isonychia,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Laevapex fuscus,A,4,9/23/2014,2014,Laevapex fuscus,Ancylidae,Laevapex,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Leucrocuta,L,5,9/23/2014,2014,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Maccaffertium,L,33,9/23/2014,2014,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Micropsectra/Tanytarsus,L,1,9/23/2014,2014,Micropsectra/Tanytarsus,Chironomidae,Micropsectra,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Nanocladius,L,2,9/23/2014,2014,Nanocladius,Chironomidae,Nanocladius,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Nigronia serricornis,L,1,9/23/2014,2014,Nigronia serricornis,Corydalidae,Nigronia,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Optioservus,L,25,9/23/2014,2014,Optioservus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Optioservus trivittatus,A,5,9/23/2014,2014,Optioservus trivittatus,Elmidae,Optioservus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Orthocladius Complex,L,3,9/23/2014,2014,Orthocladius Complex,Chironomidae,Orthocladius,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Paragnetina media,L,1,9/23/2014,2014,Paragnetina media,Perlidae,Paragnetina,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Perlodidae,L,1,9/23/2014,2014,Perlodidae,Perlodidae,Na,2,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Petrophila,L,2,9/23/2014,2014,Petrophila,Pyralidae,Petrophila,,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Plauditus,L,1,9/23/2014,2014,Plauditus,Baetidae,Plauditus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Protoptila,L,24,9/23/2014,2014,Protoptila,Glossosomatidae,Protoptila,3,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Psephenus herricki,L,5,9/23/2014,2014,Psephenus herricki,Psephenidae,Psephenus,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Psychomyia flavida,L,3,9/23/2014,2014,Psychomyia flavida,Psychomyiidae,Psychomyia,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Rheotanytarsus,L,5,9/23/2014,2014,Rheotanytarsus,Chironomidae,Rheotanytarsus,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Stenelmis,L,2,9/23/2014,2014,Stenelmis,Elmidae,Stenelmis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Sublettea,L,1,9/23/2014,2014,Sublettea,Chironomidae,Sublettea,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,9/23/2014,2014,Tvetenia vitracies group,Chironomidae,Tvetenia,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Acentrella turbida,L,2,9/14/2015,2015,Acentrella turbida,Baetidae,Acentrella,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Antocha,L,1,9/14/2015,2015,Antocha,Tipulidae,Antocha,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Atherix,L,2,9/14/2015,2015,Atherix,Athericidae,Atherix,3,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Baetis intercalaris,L,19,9/14/2015,2015,Baetis intercalaris,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Baetis pluto,L,9,9/14/2015,2015,Baetis pluto,Baetidae,Baetis,4,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Caenis,L,1,9/14/2015,2015,Caenis,Caenidae,Caenis,4,1
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Cardiocladius obscurus,L,2,9/14/2015,2015,Cardiocladius obscurus,Chironomidae,Cardiocladius,5.5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche,L,12,9/14/2015,2015,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche bronta,L,14,9/14/2015,2015,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche morosa,L,7,9/14/2015,2015,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Ceratopsyche sparna,L,7,9/14/2015,2015,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14450,Shepaug River,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,26,9/14/2015,2015,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
