STA_SEQ,Station_Name,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampYr,TaxonNameCurrent,FAMILY,GENUS,BCG_Attribute,SensitiveEPT
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Baetis intercalaris,L,2,10/09/14,2014,Baetis intercalaris,Baetidae,Baetis,4,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Ceratopsyche bronta,L,3,10/09/14,2014,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Ceratopsyche sparna,L,6,10/09/14,2014,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,7,10/09/14,2014,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Chimarra aterrima,L,17,10/09/14,2014,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Dolophilodes,L,3,10/09/14,2014,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Epeorus,L,6,10/09/14,2014,Epeorus,Heptageniidae,Epeorus,2,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Ephemerella,L,11,10/09/14,2014,Eurylophella,Ephemerellidae,Eurylophella,4,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Glossosoma,L,19,10/09/14,2014,Glossosoma,Glossosomatidae,Glossosoma,4,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Helicopsyche borealis,L,13,10/09/14,2014,Helicopsyche borealis,Helicopsychidae,Helicopsyche,2,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Heptageniidae,L,7,10/09/14,2014,Heptageniidae,Heptageniidae,Na,,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Hexatoma,L,1,10/09/14,2014,Hexatoma,Tipulidae,Hexatoma,2,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Hydropsyche betteni,L,3,10/09/14,2014,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Hydropsychidae,L,7,10/09/14,2014,Hydropsychidae,Hydropsychidae,Na,,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Isonychia,L,3,10/09/14,2014,Isonychia,Isonychiidae,Isonychia,3,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Lepidostoma,L,1,10/09/14,2014,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Lopescladius,L,1,10/09/14,2014,Lopescladius,Chironomidae,Lopescladius,,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Maccaffertium,L,5,10/09/14,2014,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Macrostemum,L,2,10/09/14,2014,Macrostemum,Hydropsychidae,Macrostemum,4,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Microtendipes pedellus group,L,8,10/09/14,2014,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Nigronia serricornis,L,3,10/09/14,2014,Nigronia serricornis,Corydalidae,Nigronia,3,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Oecetis,L,2,10/09/14,2014,Oecetis,Leptoceridae,Oecetis,4,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Ophiogomphus mainensis,L,1,10/09/14,2014,Ophiogomphus mainensis,Gomphidae,Ophiogomphus,2,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Optioservus,L,24,10/09/14,2014,Optioservus,Elmidae,Optioservus,4,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Optioservus ovalis,A,4,10/09/14,2014,Optioservus ovalis,Elmidae,Optioservus,4,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Optioservus trivittatus,A,2,10/09/14,2014,Optioservus trivittatus,Elmidae,Optioservus,4,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Orthocladius Complex,L,2,10/09/14,2014,Orthocladius Complex,Chironomidae,Orthocladius,4,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Oulimnius latiusculus,L,12,10/09/14,2014,Oulimnius latiusculus,Elmidae,Oulimnius,3,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Paragnetina immarginata,L,4,10/09/14,2014,Paragnetina immarginata,Perlidae,Paragnetina,3,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Paraleptophlebia,L,1,10/09/14,2014,Paraleptophlebia,Leptophlebiidae,Paraleptophlebia,2,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Polycentropus,L,1,10/09/14,2014,Polycentropus,Polycentropodidae,Polycentropus,3,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Psephenus herricki,L,32,10/09/14,2014,Psephenus herricki,Psephenidae,Psephenus,3,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Psilotreta,L,1,10/09/14,2014,Psilotreta,Odontoceridae,Psilotreta,2,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Rhyacophila,L,1,10/09/14,2014,Rhyacophila,Rhyacophilidae,Rhyacophila,3,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Rhyacophila manistee,L,2,10/09/14,2014,Rhyacophila manistee,Rhyacophilidae,Rhyacophila,3,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,2,10/09/14,2014,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Stenelmis,L,12,10/09/14,2014,Stenelmis,Elmidae,Stenelmis,4,0
14599,Mashamoquet Brook,1,Riffle,KN2M2,First,WAA,Taeniopteryx,L,1,10/09/14,2014,Taeniopteryx,Taeniopterygidae,Taeniopteryx,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Acentrella,L,2,10/07/99,1999,Acentrella,Baetidae,Acentrella,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,1,10/07/99,1999,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Agnetina capitata,L,3,10/07/99,1999,Agnetina capitata,Perlidae,Agnetina,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Apatania,L,25,10/07/99,1999,Apatania,Apataniidae,Apatania,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Baetis,L,2,10/07/99,1999,Plauditus,Baetidae,Plauditus,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,5,10/07/99,1999,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,5,10/07/99,1999,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Chironomidae,P,1,10/07/99,1999,Chironomidae,Chironomidae,Na,,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Diamesa Type A,L,1,10/07/99,1999,Diamesa Type A,Chironomidae,Diamesa,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Dolophilodes,L,18,10/07/99,1999,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ephemerella subvaria,L,19,10/07/99,1999,Ephemerella subvaria,Ephemerellidae,Ephemerella,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Glossosoma,L,2,10/07/99,1999,Glossosoma,Glossosomatidae,Glossosoma,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Hexatoma,L,14,10/07/99,1999,Hexatoma,Tipulidae,Hexatoma,2,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,7,10/07/99,1999,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Isogenoides,L,2,10/07/99,1999,Isogenoides,Perlodidae,Isogenoides,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Isonychia,L,4,10/07/99,1999,Isonychia,Isonychiidae,Isonychia,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Laevapex fuscus,A,5,10/07/99,1999,Laevapex fuscus,Ancylidae,Laevapex,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Lepidostoma,L,20,10/07/99,1999,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,5,10/07/99,1999,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,4,10/07/99,1999,Maccaffertium vicarium,Heptageniidae,Maccaffertium,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Nigronia serricornis,L,1,10/07/99,1999,Nigronia serricornis,Corydalidae,Nigronia,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ophiogomphus mainensis,L,1,10/07/99,1999,Ophiogomphus mainensis,Gomphidae,Ophiogomphus,2,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Optioservus,L,8,10/07/99,1999,Optioservus,Elmidae,Optioservus,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Optioservus ovalis,A,2,10/07/99,1999,Optioservus ovalis,Elmidae,Optioservus,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Orthocladius (Euorthocladius) rivicola,L,3,10/07/99,1999,Orthocladius (Euorthocladius) rivicola,Chironomidae,Orthocladius,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Oulimnius latiusculus,L,3,10/07/99,1999,Oulimnius latiusculus,Elmidae,Oulimnius,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Paragnetina immarginata,L,1,10/07/99,1999,Paragnetina immarginata,Perlidae,Paragnetina,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Paragnetina media,L,1,10/07/99,1999,Paragnetina media,Perlidae,Paragnetina,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Paraleptophlebia adoptiva,L,1,10/07/99,1999,Paraleptophlebia adoptiva,Leptophlebiidae,Paraleptophlebia,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Parametriocnemus,L,1,10/07/99,1999,Parametriocnemus,Chironomidae,Parametriocnemus,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Physa,A,1,10/07/99,1999,Physa,Physidae,Physa,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,34,10/07/99,1999,Psephenus herricki,Psephenidae,Psephenus,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Pseudorthocladius,L,2,10/07/99,1999,Pseudorthocladius,Chironomidae,Pseudorthocladius,,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Psilotreta,L,2,10/07/99,1999,Psilotreta,Odontoceridae,Psilotreta,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Rhyacophila carolina,L,2,10/07/99,1999,Rhyacophila carolina,Rhyacophilidae,Rhyacophila,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Serratella deficiens,L,2,10/07/99,1999,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Stenelmis markeli,A,2,10/07/99,1999,Stenelmis markeli,Elmidae,Stenelmis,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Tipula,L,1,10/07/99,1999,Tipula,Tipulidae,Tipula,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Acentrella turbida,L,1,10/14/09,2009,Acentrella turbida,Baetidae,Acentrella,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Apatania,L,1,10/14/09,2009,Apatania,Apataniidae,Apatania,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Baetis,L,6,10/14/09,2009,Plauditus,Baetidae,Plauditus,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Baetis intercalaris,L,14,10/14/09,2009,Baetis intercalaris,Baetidae,Baetis,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,4,10/14/09,2009,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ceratopsyche bronta,L,1,10/14/09,2009,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ceratopsyche morosa,L,6,10/14/09,2009,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,4,10/14/09,2009,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Chelifera/Hemerodromia,P,2,10/14/09,2009,Chelifera/Metachela,Empididae,Chelifera,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Chimarra aterrima,L,1,10/14/09,2009,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Dolophilodes,L,47,10/14/09,2009,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Epeorus,L,10,10/14/09,2009,Epeorus,Heptageniidae,Epeorus,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ephemerella invaria,L,9,10/14/09,2009,Ephemerella invaria,Ephemerellidae,Ephemerella,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Ephemerellidae,L,4,10/14/09,2009,Ephemerellidae,Ephemerellidae,Na,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Glossosoma,L,2,10/14/09,2009,Glossosoma,Glossosomatidae,Glossosoma,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Hemerodromia,L,1,10/14/09,2009,Hemerodromia,Empididae,Hemerodromia,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Hexatoma,L,3,10/14/09,2009,Hexatoma,Tipulidae,Hexatoma,2,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Hydropsyche,L,9,10/14/09,2009,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,4,10/14/09,2009,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Hydropsychidae,L,30,10/14/09,2009,Hydropsychidae,Hydropsychidae,Na,,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Isonychia,L,6,10/14/09,2009,Isonychia,Isonychiidae,Isonychia,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Lepidostoma,L,2,10/14/09,2009,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Leptophlebiidae,L,14,10/14/09,2009,Leptophlebiidae,Leptophlebiidae,Na,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Leucrocuta,L,2,10/14/09,2009,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,4,10/14/09,2009,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,1,10/14/09,2009,Maccaffertium vicarium,Heptageniidae,Maccaffertium,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Microtendipes pedellus group,L,1,10/14/09,2009,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Optioservus,L,2,10/14/09,2009,Optioservus,Elmidae,Optioservus,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Oulimnius latiusculus,A,1,10/14/09,2009,Oulimnius latiusculus,Elmidae,Oulimnius,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Paragnetina,L,2,10/14/09,2009,Paragnetina,Perlidae,Paragnetina,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Parametriocnemus,L,3,10/14/09,2009,Parametriocnemus,Chironomidae,Parametriocnemus,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Perlidae,L,4,10/14/09,2009,Perlidae,Perlidae,Na,,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Polycentropus,L,2,10/14/09,2009,Polycentropus,Polycentropodidae,Polycentropus,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Polypedilum aviceps,L,32,10/14/09,2009,Polypedilum aviceps,Chironomidae,Polypedilum,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,10/14/09,2009,Psephenus herricki,Psephenidae,Psephenus,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Rhyacophila manistee,L,1,10/14/09,2009,Rhyacophila manistee,Rhyacophilidae,Rhyacophila,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Serratella deficiens,L,1,10/14/09,2009,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,,Stilocladius,L,2,10/14/09,2009,Stilocladius,Chironomidae,Stilocladius,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Tanytarsus,L,1,10/14/09,2009,Sublettea,Chironomidae,Sublettea,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Thienemannimyia group,L,1,10/14/09,2009,Thienemannimyia group,Chironomidae,Thienemannimyia,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Tvetenia bavarica group,L,31,10/14/09,2009,Tvetenia bavarica group,Chironomidae,Tvetenia,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,,Tvetenia bavarica group,P,4,10/14/09,2009,Tvetenia bavarica group,Chironomidae,Tvetenia,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Acroneuria abnormis,L,3,10/23/12,2012,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Agnetina capitata,L,2,10/23/12,2012,Agnetina capitata,Perlidae,Agnetina,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Antocha,L,1,10/23/12,2012,Antocha,Tipulidae,Antocha,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Brachycentrus appalachia,L,1,10/23/12,2012,Brachycentrus appalachia,Brachycentridae,Brachycentrus,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Capniidae,L,2,10/23/12,2012,Capniidae,Capniidae,Na,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche,L,8,10/23/12,2012,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche morosa,L,4,10/23/12,2012,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche sparna,L,4,10/23/12,2012,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,7,10/23/12,2012,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra aterrima,L,1,10/23/12,2012,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Diamesa,P,1,10/23/12,2012,Sympotthastia,Chironomidae,Sympotthastia,,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Dicranota,L,1,10/23/12,2012,Dicranota,Tipulidae,Dicranota,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Dolophilodes,L,5,10/23/12,2012,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Epeorus,L,20,10/23/12,2012,Epeorus,Heptageniidae,Epeorus,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ephemerella,L,26,10/23/12,2012,Eurylophella,Ephemerellidae,Eurylophella,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ephemerellidae,L,2,10/23/12,2012,Ephemerellidae,Ephemerellidae,Na,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Glossosoma,L,2,10/23/12,2012,Glossosoma,Glossosomatidae,Glossosoma,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Gomphidae,L,1,10/23/12,2012,Gomphidae,Gomphidae,Na,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Hexatoma,L,1,10/23/12,2012,Hexatoma,Tipulidae,Hexatoma,2,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche,L,2,10/23/12,2012,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsychidae,L,1,10/23/12,2012,Hydropsychidae,Hydropsychidae,Na,,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,10/23/12,2012,Isonychia,Isonychiidae,Isonychia,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Lepidostoma,L,4,10/23/12,2012,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Leptophlebiidae,L,10,10/23/12,2012,Leptophlebiidae,Leptophlebiidae,Na,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Leucrocuta,L,6,10/23/12,2012,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Limnephilidae,L,1,10/23/12,2012,Limnephilidae,Limnephilidae,Na,,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Lopescladius,L,1,10/23/12,2012,Lopescladius,Chironomidae,Lopescladius,,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Lumbriculidae,NA,9,10/23/12,2012,Lumbriculidae,Lumbriculidae,Na,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium,L,4,10/23/12,2012,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium modestum group,L,4,10/23/12,2012,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Microtendipes pedellus group,L,2,10/23/12,2012,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Microtendipes rydalensis group,L,2,10/23/12,2012,Microtendipes rydalensis group,Chironomidae,Microtendipes,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Neophylax,L,1,10/23/12,2012,Neophylax,Uenoidae,Neophylax,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Nigronia serricornis,L,4,10/23/12,2012,Nigronia serricornis,Corydalidae,Nigronia,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Oecetis,L,1,10/23/12,2012,Oecetis,Leptoceridae,Oecetis,4,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus,L,3,10/23/12,2012,Optioservus,Elmidae,Optioservus,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus ovalis,A,1,10/23/12,2012,Optioservus ovalis,Elmidae,Optioservus,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladiinae,P,1,10/23/12,2012,Orthocladiinae,Chironomidae,Na,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius,L,1,10/23/12,2012,Orthocladius,Chironomidae,Orthocladius,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius Complex,L,1,10/23/12,2012,Orthocladius Complex,Chironomidae,Orthocladius,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,A,3,10/23/12,2012,Oulimnius,Elmidae,Oulimnius,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,L,14,10/23/12,2012,Oulimnius,Elmidae,Oulimnius,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Paragnetina,L,1,10/23/12,2012,Paragnetina,Perlidae,Paragnetina,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Perlidae,L,1,10/23/12,2012,Perlidae,Perlidae,Na,,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Perlodidae,L,1,10/23/12,2012,Perlodidae,Perlodidae,Na,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Polycentropodidae,L,4,10/23/12,2012,Polycentropodidae,Polycentropodidae,Na,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Polycentropodidae,P,1,10/23/12,2012,Polycentropodidae,Polycentropodidae,Na,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Polycentropus,L,2,10/23/12,2012,Polycentropus,Polycentropodidae,Polycentropus,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Polypedilum aviceps,L,3,10/23/12,2012,Polypedilum aviceps,Chironomidae,Polypedilum,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Prostoma,NA,1,10/23/12,2012,Prostoma,Tetrastemmatidae,Prostoma,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,16,10/23/12,2012,Psephenus herricki,Psephenidae,Psephenus,3,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Psilotreta,L,1,10/23/12,2012,Psilotreta,Odontoceridae,Psilotreta,2,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Serratella deficiens,L,19,10/23/12,2012,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Sphaeriidae,NA,1,10/23/12,2012,Pisidiidae,Pisidiidae,Na,4,0
14602,Merrick Brook,1,Riffle,KN2M2,First,EcoAnalysts,Stilocladius,L,1,10/23/12,2012,Stilocladius,Chironomidae,Stilocladius,3,0
