staSeq,locationName,Sample_Year,YearGrp,SumOfABUNDANCE,LAB_ID,CTDEEP LabID,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,TaxonNameCurrent,WQXTaxonName,VisitNum,BCG_Attribute,CTTempOptimaAvg,RegionalTempOptimaClass,RelAbund
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra aterrima,L,2,02-Oct-12,Chimarra aterrima,Chimarra aterrima,6448.3-4_10_2_2012_1_First,4,5.333333333,Cool,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Ephemerella invaria,L,2,02-Oct-12,Ephemerella invaria,Ephemerella invaria,6448.3-4_10_2_2012_1_First,3,4.333333333,Cold,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Eurylophella,L,2,02-Oct-12,Eurylophella,Eurylophella,6448.3-4_10_2_2012_1_First,4,3,Cool,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Hemerodromia,L,2,02-Oct-12,Hemerodromia,Hemerodromia,6448.3-4_10_2_2012_1_First,5,6,Cool,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Heterocloeon ,L,2,02-Oct-12,Heterocloeon ,Heterocloeon,6448.3-4_10_2_2012_1_First,,8.666666667,Warm,0.009569378
16307,Long Hill Brook,2014,5,209,620.1-087,14-B-094,1,Riffle,KN2M2,First,WAA,Limnophyes,L,2,02-Oct-14,Limnophyes,Limnophyes,620.1-087_10_2_2014_1_First,5,,Cool,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Baetis flavistriga,L,2,02-Oct-12,Baetis flavistriga,Baetis flavistriga,6448.3-4_10_2_2012_1_First,4,7.666666667,Warm,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Polycentropus,L,2,02-Oct-12,Polycentropus,Polycentropus,6448.3-4_10_2_2012_1_First,3,3.666666667,Cool,0.009569378
16050,Naugatuck River,2018,6,209,7955.4-55,18-B-050,1,Riffle,KN2M2,First,EcoAnalysts,Planorbidae,NA,2,22-Oct-18,Planorbidae,Planorbidae,7955.4-55_10_22_2018_1_First,4,,,0.009569378
16050,Naugatuck River,2018,6,209,7955.4-55,18-B-050,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus trivittatus,A,2,22-Oct-18,Optioservus trivittatus,Optioservus trivittatus,7955.4-55_10_22_2018_1_First,4,4.666666667,Cool,0.009569378
16050,Naugatuck River,2018,6,209,7955.4-55,18-B-050,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius sp.,A,2,22-Oct-18,Oulimnius,Oulimnius,7955.4-55_10_22_2018_1_First,3,5,Cold,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Sublettea,L,2,02-Oct-12,Sublettea,Sublettea,6448.3-4_10_2_2012_1_First,4,,Cool,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Simulium,L,2,02-Oct-12,Simulium,Simulium,6448.3-4_10_2_2012_1_First,5,6,Cool,0.009569378
16050,Naugatuck River,2018,6,209,7955.4-55,18-B-050,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis sp.,L,2,22-Oct-18,Stenelmis,Stenelmis,7955.4-55_10_22_2018_1_First,4,5.666666667,Warm,0.009569378
15530,Weekeepeemee River,2012,5,209,6448.3-4,12-B-068,1,Riffle,KN2M2,First,EcoAnalysts,Polypedilum aviceps,L,2,02-Oct-12,Polypedilum aviceps,Polypedilum aviceps,6448.3-4_10_2_2012_1_First,4,5.333333333,Cool,0.009569378
14329,Naugatuck River,1999,2,208,782,NR26A,1,Riffle,KN2M2,First,,Stenacron,L,2,10-Nov-99,Stenacron,,,4,4,Warm,0.009615385
14459,Still River,2004,3,208,6189,04-B-084-First,1,Riffle,KN2M2,First,,Glossosoma,L,2,08-Oct-04,Glossosoma,,,4,4.333333333,Cool,0.009615385
14153,Coginchaug River,2008,4,208,13898,08-B-055,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,2,23-Sep-08,Tvetenia vitracies group,,,4,7,Warm,0.009615385
14459,Still River,2004,3,208,6189,04-B-084-First,1,Riffle,KN2M2,First,,Dolophilodes,L,2,08-Oct-04,Dolophilodes,,,3,3.666666667,Cool,0.009615385
14459,Still River,2004,3,208,6189,04-B-084-First,1,Riffle,KN2M2,First,,Hydropsychidae,L,2,08-Oct-04,Hydropsychidae,,,,,,0.009615385
14404,Pomperaug River,1996,2,208,2552,56,1,Riffle,KN2M2,First,,Antocha,L,2,29-Oct-96,Antocha,,,5,5.666666667,Cool,0.009615385
14390,Pequabuck River,1993,1,208,7113,PR5,1,Riffle,KN2M2,First,,Physa,A,2,25-Oct-93,Physa,,,4,6,Cool,0.009615385
14153,Coginchaug River,2008,4,208,13898,08-B-055,1,Riffle,KN2M2,First,,Maccaffertium,L,2,23-Sep-08,Maccaffertium,,,4,5.333333333,Cool,0.009615385
14284,Mad River,2013,5,208,14280,13-B-034,1,Riffle,KN2M2,First,WAA,Polypedilum aviceps,L,2,23-Sep-13,Polypedilum aviceps,Polypedilum aviceps,14280_9_23_2013_1_First,4,5.333333333,Cool,0.009615385
14555,Norwalk River,2016,6,208,16-B-087,16-B-087,1,Riffle,KN2M2,First,WAA,Rhyacophila fuscula,L,2,19-Oct-16,Rhyacophila fuscula,Rhyacophila fuscula,16-B-087_10_19_2016_1_First,3,4,Cold,0.009615385
14555,Norwalk River,2016,6,208,16-B-087,16-B-087,1,Riffle,KN2M2,First,WAA,Orthocladiinae,L,2,19-Oct-16,Orthocladiinae,Orthocladiinae,16-B-087_10_19_2016_1_First,4,,,0.009615385
14555,Norwalk River,2016,6,208,16-B-087,16-B-087,1,Riffle,KN2M2,First,WAA,Optioservus ovalis,A,2,19-Oct-16,Optioservus ovalis,Optioservus ovalis,16-B-087_10_19_2016_1_First,4,4.666666667,Cool,0.009615385
14284,Mad River,2013,5,208,14280,13-B-034,1,Riffle,KN2M2,First,WAA,Parachaetocladius,L,2,23-Sep-13,Parachaetocladius,Parachaetocladius,14280_9_23_2013_1_First,3,5.333333333,Cold,0.009615385
14153,Coginchaug River,2008,4,208,13898,08-B-055,1,Riffle,KN2M2,First,,Hydropsyche,L,2,23-Sep-08,Ceratopsyche,,,5,,,0.009615385
14555,Norwalk River,2016,6,208,16-B-087,16-B-087,1,Riffle,KN2M2,First,WAA,Corbicula fluminea,A,2,19-Oct-16,Corbicula fluminea,Corbicula fluminea,16-B-087_10_19_2016_1_First,6,,,0.009615385
14555,Norwalk River,2016,6,208,16-B-087,16-B-087,1,Riffle,KN2M2,First,WAA,Lepidostoma,L,2,19-Oct-16,Lepidostoma,Lepidostoma,16-B-087_10_19_2016_1_First,2,3.333333333,Cold,0.009615385
14153,Coginchaug River,2008,4,208,13898,08-B-055,1,Riffle,KN2M2,First,,Stenelmis,A,2,23-Sep-08,Stenelmis,,,4,5.666666667,Warm,0.009615385
14153,Coginchaug River,2008,4,208,13898,08-B-055,1,Riffle,KN2M2,First,,Orthocladiinae,P,2,23-Sep-08,Orthocladiinae,,,4,,,0.009615385
14393,Pequabuck River,1992,1,208,7099,PR9,1,Riffle,KN2M2,First,,Tubificidae,A,2,10-Nov-92,Tubificidae,,,5,2.666666667,Warm,0.009615385
14153,Coginchaug River,2008,4,208,13898,08-B-055,1,Riffle,KN2M2,First,,Oulimnius latiusculus,A,2,23-Sep-08,Oulimnius latiusculus,,,3,5,Cold,0.009615385
14238,Hockanum River,2008,4,208,13989,08-B-116,1,Riffle,KN2M2,First,,Rheotanytarsus exiguus group,L,2,06-Oct-08,Rheotanytarsus exiguus group,,,4,6,Warm,0.009615385
14153,Coginchaug River,2008,4,208,13898,08-B-055,1,Riffle,KN2M2,First,,Psychomyia flavida,L,2,23-Sep-08,Psychomyia flavida,,,4,4.666666667,Warm,0.009615385
14329,Naugatuck River,1999,2,208,782,NR26A,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,2,10-Nov-99,Ceratopsyche sparna,,,5,4.666666667,Cool,0.009615385
14153,Coginchaug River,2008,4,208,13898,08-B-055,1,Riffle,KN2M2,First,,Rheotanytarsus exiguus group,L,2,23-Sep-08,Rheotanytarsus exiguus group,,,4,6,Warm,0.009615385
14555,Norwalk River,2016,6,208,16-B-087,16-B-087,1,Riffle,KN2M2,First,WAA,Oulimnius nitidulus,A,2,19-Oct-16,Oulimnius nitidulus,Oulimnius nitidulus,16-B-087_10_19_2016_1_First,3,5,Cold,0.009615385
14241,Hockanum River,2010,4,208,22691,10-B-032,1,Riffle,KN2M2,First,,Stenelmis,A,2,23-Sep-10,Stenelmis,,,4,5.666666667,Warm,0.009615385
14238,Hockanum River,2008,4,208,13989,08-B-116,1,Riffle,KN2M2,First,,Diamesa,L,2,06-Oct-08,Sympotthastia,,,,,,0.009615385
14153,Coginchaug River,2014,5,208,620.1-086,14-B-093,1,Riffle,KN2M2,First,WAA,Iswaeon anoka,L,2,02-Oct-14,Iswaeon anoka,Iswaeon anoka,620.1-086_10_2_2014_1_First,,,,0.009615385
14469,Tankerhoosen River,1998,2,208,1135,HR7,1,Riffle,KN2M2,First,,Hemerodromia,L,2,26-Oct-98,Hemerodromia,,,5,6,Cool,0.009615385
14469,Tankerhoosen River,1998,2,208,1135,HR7,1,Riffle,KN2M2,First,,Laevapex fuscus,A,2,26-Oct-98,Laevapex fuscus,,,4,4.666666667,Cool,0.009615385
14469,Tankerhoosen River,1998,2,208,1135,HR7,1,Riffle,KN2M2,First,,Leucotrichia pictipes,L,2,26-Oct-98,Leucotrichia pictipes,,,5.5,9,Warm,0.009615385
14469,Tankerhoosen River,1998,2,208,1135,HR7,1,Riffle,KN2M2,First,,Microcylloepus pusillus,A,2,26-Oct-98,Microcylloepus pusillus,,,4,6.666666667,Cool,0.009615385
14341,Naugatuck River,1991,1,208,7067,NR7,1,Riffle,KN2M2,First,,Corydalus cornutus,L,2,08-Nov-91,Corydalus cornutus,,,4,5,Warm,0.009615385
14238,Hockanum River,2008,4,208,13989,08-B-116,1,Riffle,KN2M2,First,,Baetis tricaudatus,L,2,06-Oct-08,Baetis tricaudatus,,,4,6.333333333,Cold,0.009615385
14404,Pomperaug River,1996,2,208,2552,56,1,Riffle,KN2M2,First,,Maccaffertium mediopunctatum,L,2,29-Oct-96,Maccaffertium mediopunctatum,,,4,5.333333333,Cool,0.009615385
14341,Naugatuck River,1991,1,208,7067,NR7,1,Riffle,KN2M2,First,,Ephemerella,L,2,08-Nov-91,Eurylophella,,,4,3,Cool,0.009615385
14469,Tankerhoosen River,1998,2,208,1135,HR7,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,2,26-Oct-98,Taeniopteryx burksi group,,,3,1.666666667,Cold,0.009615385
14370,Norwalk River,2006,4,208,10116,06-B-123,1,Riffle,KN2M2,First,,Orthocladius,L,2,29-Nov-06,Orthocladius,,,4,4.666666667,Cool,0.009615385
14241,Hockanum River,2010,4,208,22691,10-B-032,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,2,23-Sep-10,Tvetenia vitracies group,,,4,7,Warm,0.009615385
14238,Hockanum River,2008,4,208,13989,08-B-116,1,Riffle,KN2M2,First,,Laevapex fuscus,A,2,06-Oct-08,Laevapex fuscus,,,4,4.666666667,Cool,0.009615385
14370,Norwalk River,2006,4,208,10116,06-B-123,1,Riffle,KN2M2,First,,Tvetenia bavarica group,L,2,29-Nov-06,Tvetenia bavarica group,,,4,6,Cool,0.009615385
14469,Tankerhoosen River,1998,2,208,1135,HR7,1,Riffle,KN2M2,First,,Optioservus,L,2,26-Oct-98,Optioservus,,,4,4.666666667,Cool,0.009615385
14472,Ten Mile River,2007,4,208,12093,07-B-113,1,Riffle,KN2M2,First,,Nigronia serricornis,L,2,09-Oct-07,Nigronia serricornis,,,3,4.333333333,Cool,0.009615385
14238,Hockanum River,2008,4,208,13989,08-B-116,1,Riffle,KN2M2,First,,Hemerodromia,L,2,06-Oct-08,Hemerodromia,,,5,6,Cool,0.009615385
14370,Norwalk River,2006,4,208,10116,06-B-123,1,Riffle,KN2M2,First,,Turbellaria,A,2,29-Nov-06,Turbellaria,,,4,6.666666667,Warm,0.009615385
14153,Coginchaug River,2014,5,208,620.1-086,14-B-093,1,Riffle,KN2M2,First,WAA,Turbellaria,A,2,02-Oct-14,Turbellaria,Platyhelminthes,620.1-086_10_2_2014_1_First,4,6.666666667,Warm,0.009615385
14329,Naugatuck River,1999,2,208,782,NR26A,1,Riffle,KN2M2,First,,Maccaffertium,L,2,10-Nov-99,Maccaffertium,,,4,5.333333333,Cool,0.009615385
14472,Ten Mile River,2007,4,208,12093,07-B-113,1,Riffle,KN2M2,First,,Chimarra aterrima,L,2,09-Oct-07,Chimarra aterrima,,,4,5.333333333,Cool,0.009615385
14241,Hockanum River,2010,4,208,22691,10-B-032,1,Riffle,KN2M2,First,,Rheotanytarsus pellucidus group,L,2,23-Sep-10,Rheotanytarsus pellucidus group,,,4,,,0.009615385
14404,Pomperaug River,1996,2,208,2552,56,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,2,29-Oct-96,Maccaffertium modestum group,,,4,5.333333333,Cool,0.009615385
14341,Naugatuck River,1991,1,208,7067,NR7,1,Riffle,KN2M2,First,,Acentrella,L,2,08-Nov-91,Acentrella,,,4,5,Cool,0.009615385
14153,Coginchaug River,2014,5,208,620.1-086,14-B-093,1,Riffle,KN2M2,First,WAA,Leucotrichia pictipes,L,2,02-Oct-14,Leucotrichia pictipes,Leucotrichia pictipes,620.1-086_10_2_2014_1_First,5.5,9,Warm,0.009615385
14241,Hockanum River,2010,4,208,22691,10-B-032,1,Riffle,KN2M2,First,,Orconectes,A,2,23-Sep-10,Orconectes,,,,5.333333333,Cool,0.009615385
14404,Pomperaug River,1996,2,208,2552,56,1,Riffle,KN2M2,First,,Nigronia serricornis,L,2,29-Oct-96,Nigronia serricornis,,,3,4.333333333,Cool,0.009615385
14370,Norwalk River,2006,4,208,10116,06-B-123,1,Riffle,KN2M2,First,,Optioservus,L,2,29-Nov-06,Optioservus,,,4,4.666666667,Cool,0.009615385
14727,Latimer Brook,2016,6,208,16-B-016,16-B-016,1,Riffle,KN2M2,First,WAA,Macronychus glabratus,L,2,26-Sep-16,Macronychus glabratus,Macronychus glabratus,16-B-016_9_26_2016_1_First,4,6.666666667,Cool,0.009615385
15319,Nod Brook,2014,5,208,620.1-036,14-B-038,1,Riffle,KN2M2,First,WAA,Boyeria vinosa,L,2,23-Sep-14,Boyeria vinosa,Boyeria vinosa,620.1-036_9_23_2014_1_First,4,6,Cool,0.009615385
15319,Nod Brook,2014,5,208,620.1-036,14-B-038,1,Riffle,KN2M2,First,WAA,Rhyacophila fuscula,L,2,23-Sep-14,Rhyacophila fuscula,Rhyacophila fuscula,620.1-036_9_23_2014_1_First,3,4,Cold,0.009615385
15319,Nod Brook,2014,5,208,620.1-036,14-B-038,1,Riffle,KN2M2,First,WAA,Gammarus,A,2,23-Sep-14,Gammarus,Gammarus,620.1-036_9_23_2014_1_First,5.5,6.333333333,Warm,0.009615385
14609,Quinebaug River,1999,2,208,761,32A,1,Riffle,KN2M2,First,,Ephemerella rotunda,L,2,27-Oct-99,Ephemerella invaria,,,3,4.333333333,Cold,0.009615385
14609,Quinebaug River,1999,2,208,761,32A,1,Riffle,KN2M2,First,,Tipula,L,2,27-Oct-99,Tipula,,,4,4,Cool,0.009615385
14609,Quinebaug River,1999,2,208,761,32A,1,Riffle,KN2M2,First,,Glyptotendipes lobiferus,L,2,27-Oct-99,Glyptotendipes lobiferus,,,5,,Warm,0.009615385
14727,Latimer Brook,2016,6,208,16-B-016,16-B-016,1,Riffle,KN2M2,First,WAA,Parametriocnemus,L,2,26-Sep-16,Parametriocnemus,Parametriocnemus,16-B-016_9_26_2016_1_First,4,5,Cool,0.009615385
15319,Nod Brook,2014,5,208,620.1-036,14-B-038,1,Riffle,KN2M2,First,WAA,Acroneuria abnormis,L,2,23-Sep-14,Acroneuria abnormis,Acroneuria abnormis,620.1-036_9_23_2014_1_First,3,4,Cool,0.009615385
14727,Latimer Brook,2016,6,208,16-B-016,16-B-016,1,Riffle,KN2M2,First,WAA,Ectopria,L,2,26-Sep-16,Ectopria,Ectopria,16-B-016_9_26_2016_1_First,3,4,Cool,0.009615385
14727,Latimer Brook,2016,6,208,16-B-016,16-B-016,1,Riffle,KN2M2,First,WAA,Lepidostoma,L,2,26-Sep-16,Lepidostoma,Lepidostoma,16-B-016_9_26_2016_1_First,2,3.333333333,Cold,0.009615385
14609,Quinebaug River,1999,2,208,761,32A,1,Riffle,KN2M2,First,,Chimarra obscura,L,2,27-Oct-99,Chimarra obscura,,,4,5.333333333,Warm,0.009615385
14609,Quinebaug River,1999,2,208,761,32A,1,Riffle,KN2M2,First,,Acentrella,L,2,27-Oct-99,Acentrella,,,4,5,Cool,0.009615385
15319,Nod Brook,2014,5,208,620.1-036,14-B-038,1,Riffle,KN2M2,First,WAA,Lumbriculidae,A,2,23-Sep-14,Lumbriculidae,Lumbriculidae,620.1-036_9_23_2014_1_First,4,5.333333333,Cool,0.009615385
14800,Steele Brook,2006,4,208,10007,06-B-106-First,1,Riffle,KN2M2,First,,Tvetenia bavarica group,L,2,19-Oct-06,Tvetenia bavarica group,,,4,6,Cool,0.009615385
14800,Steele Brook,2006,4,208,10007,06-B-106-First,1,Riffle,KN2M2,First,,Tipula,L,2,19-Oct-06,Tipula,,,4,4,Cool,0.009615385
14800,Steele Brook,2006,4,208,10007,06-B-106-First,1,Riffle,KN2M2,First,,Rhyacophila fuscula,L,2,19-Oct-06,Rhyacophila fuscula,,,3,4,Cold,0.009615385
14800,Steele Brook,2006,4,208,10007,06-B-106-First,1,Riffle,KN2M2,First,,Acentrella turbida,L,2,19-Oct-06,Acentrella turbida,,,4,5,Cool,0.009615385
14727,Latimer Brook,2016,6,208,16-B-016,16-B-016,1,Riffle,KN2M2,First,WAA,Lumbriculidae,L,2,26-Sep-16,Lumbriculidae,Lumbriculidae,16-B-016_9_26_2016_1_First,4,5.333333333,Cool,0.009615385
14321,Naugatuck River,2009,4,311,15667,09-B-041,1,Riffle,KN2M2,First,,Orthocladius Complex,L,3,01-Oct-09,Orthocladius Complex,,,4,4.666666667,Cool,0.009646302
14321,Naugatuck River,2009,4,311,15667,09-B-041,1,Riffle,KN2M2,First,,Leucotrichia pictipes,L,3,01-Oct-09,Leucotrichia pictipes,,,5.5,9,Warm,0.009646302
14197,FARMINGTON RIVER,2008,4,207,13881,08-B-061,1,Riffle,KN2M2,First,,Psychomyia flavida,L,2,24-Sep-08,Psychomyia flavida,,,4,4.666666667,Warm,0.009661836
14197,FARMINGTON RIVER,2008,4,207,13881,08-B-061,1,Riffle,KN2M2,First,,Neureclipsis,L,2,24-Sep-08,Neureclipsis,,,4,6,Warm,0.009661836
14197,FARMINGTON RIVER,2008,4,207,13881,08-B-061,1,Riffle,KN2M2,First,,Glossosoma,L,2,24-Sep-08,Glossosoma,,,4,4.333333333,Cool,0.009661836
14197,FARMINGTON RIVER,2008,4,207,13881,08-B-061,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,2,24-Sep-08,Optioservus trivittatus,,,4,4.666666667,Cool,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius (Euorthocladius) rivulorum,L,2,26-Oct-11,Orthocladius (Euorthocladius) rivulorum,Orthocladius rivulorum,25866_10_26_2011_1_First,4,4.666666667,Cool,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Sperchon,A,2,26-Oct-11,Sperchon,Sperchon,25866_10_26_2011_1_First,4,6,Cool,0.009661836
14389,Pequabuck River,2008,4,207,13994,08-B-122,1,Riffle,KN2M2,First,,Acentrella turbida,L,2,07-Oct-08,Acentrella turbida,,,4,5,Cool,0.009661836
14414,Quinnipiac River,1992,1,207,7094,6,1,Riffle,KN2M2,First,,Nigronia serricornis,L,2,29-Oct-92,Nigronia serricornis,,,3,4.333333333,Cool,0.009661836
14414,Quinnipiac River,1992,1,207,7094,6,1,Riffle,KN2M2,First,,Ephemerella rotunda,L,2,29-Oct-92,Ephemerella invaria,,,3,4.333333333,Cold,0.009661836
14389,Pequabuck River,2008,4,207,13994,08-B-122,1,Riffle,KN2M2,First,,Baetis flavistriga,L,2,07-Oct-08,Baetis flavistriga,,,4,7.666666667,Warm,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium,L,2,26-Oct-11,Maccaffertium,Maccaffertium,25866_10_26_2011_1_First,4,5.333333333,Cool,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Prostoma,A,2,26-Oct-11,Prostoma,Prostoma,25866_10_26_2011_1_First,4,5,Warm,0.009661836
14322,Naugatuck River,2007,4,207,12035,07-B-068,1,Riffle,KN2M2,First,,Antocha,L,2,26-Sep-07,Antocha,,,5,5.666666667,Cool,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,L,2,26-Oct-11,Oulimnius,Oulimnius,25866_10_26_2011_1_First,3,5,Cold,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche,L,2,26-Oct-11,Ceratopsyche,Ceratopsyche,25866_10_26_2011_1_First,5,,,0.009661836
14383,Pequabuck River,1993,1,207,7112,PR8,1,Riffle,KN2M2,First,,Simulium,L,2,25-Oct-93,Simulium,,,5,6,Cool,0.009661836
14383,Pequabuck River,1993,1,207,7112,PR8,1,Riffle,KN2M2,First,,Orthocladius,L,2,25-Oct-93,Orthocladius,,,4,4.666666667,Cool,0.009661836
14456,Steele Brook,2008,4,207,13980,08-B-105,1,Riffle,KN2M2,First,,Baetis,L,2,03-Oct-08,Plauditus,,,3,7,Warm,0.009661836
14581,Willimantic River,1999,2,207,725,WL2,1,Riffle,KN2M2,First,,Antocha,L,2,13-Oct-99,Antocha,,,5,5.666666667,Cool,0.009661836
14458,Still River,2010,4,207,22731,10-b-057,1,Riffle,KN2M2,First,,Orconectes rusticus,A,2,27-Sep-10,Orconectes rusticus,,,,5.333333333,Cool,0.009661836
14456,Steele Brook,2008,4,207,13980,08-B-105,1,Riffle,KN2M2,First,,Baetis tricaudatus,L,2,03-Oct-08,Baetis tricaudatus,,,4,6.333333333,Cold,0.009661836
14414,Quinnipiac River,1992,1,207,7094,6,1,Riffle,KN2M2,First,,Chironomidae,P,2,29-Oct-92,Chironomidae,,,,,,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra obscura,L,2,26-Oct-11,Chimarra obscura,Chimarra obscura,25866_10_26_2011_1_First,4,5.333333333,Warm,0.009661836
14389,Pequabuck River,2008,4,207,13994,08-B-122,1,Riffle,KN2M2,First,,Stenelmis,L,2,07-Oct-08,Stenelmis,,,4,5.666666667,Warm,0.009661836
14197,FARMINGTON RIVER,2008,4,207,13881,08-B-061,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,2,24-Sep-08,Tvetenia vitracies group,,,4,7,Warm,0.009661836
14322,Naugatuck River,2007,4,207,12035,07-B-068,1,Riffle,KN2M2,First,,Psephenus herricki,L,2,26-Sep-07,Psephenus herricki,,,3,4.666666667,Warm,0.009661836
14456,Steele Brook,2008,4,207,13980,08-B-105,1,Riffle,KN2M2,First,,Cardiocladius,L,2,03-Oct-08,Cardiocladius,,,5.5,8,Warm,0.009661836
14458,Still River,2010,4,207,22731,10-b-057,1,Riffle,KN2M2,First,,Polypedilum illinoense group,L,2,27-Sep-10,Polypedilum illinoense group,,,4,,,0.009661836
14458,Still River,2010,4,207,22731,10-b-057,1,Riffle,KN2M2,First,,Simulium,L,2,27-Sep-10,Simulium,,,5,6,Cool,0.009661836
14456,Steele Brook,2008,4,207,13980,08-B-105,1,Riffle,KN2M2,First,,Leucotrichia pictipes,L,2,03-Oct-08,Leucotrichia pictipes,,,5.5,9,Warm,0.009661836
14322,Naugatuck River,2007,4,207,12035,07-B-068,1,Riffle,KN2M2,First,,Leucotrichia pictipes,L,2,26-Sep-07,Leucotrichia pictipes,,,5.5,9,Warm,0.009661836
14456,Steele Brook,2008,4,207,13980,08-B-105,1,Riffle,KN2M2,First,,Oulimnius latiusculus,A,2,03-Oct-08,Oulimnius latiusculus,,,3,5,Cold,0.009661836
14197,FARMINGTON RIVER,2008,4,207,13881,08-B-061,1,Riffle,KN2M2,First,,Heterocloeon,L,2,24-Sep-08,Heterocloeon ,,,,8.666666667,Warm,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Glossosoma,L,2,26-Oct-11,Glossosoma,Glossosoma,25866_10_26_2011_1_First,4,4.333333333,Cool,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Gammarus,A,2,26-Oct-11,Gammarus,Gammarus,25866_10_26_2011_1_First,5.5,6.333333333,Warm,0.009661836
14404,Pomperaug River,2011,5,207,25866,11-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Stylodrilus heringianus,A,2,26-Oct-11,Stylodrilus heringianus,Stylodrilus heringianus,25866_10_26_2011_1_First,,5.333333333,Cool,0.009661836
14456,Steele Brook,2008,4,207,13980,08-B-105,1,Riffle,KN2M2,First,,Rhyacophila fuscula,L,2,03-Oct-08,Rhyacophila fuscula,,,3,4,Cold,0.009661836
15406,Little Brook,2012,5,207,6448.1-3,12-B-003,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,P,2,17-Sep-12,Tvetenia bavarica group,Tvetenia bavarica group,6448.1-3_9_17_2012_1_First,4,6,Cool,0.009661836
15018,Farm River,2004,3,207,6228,575-20,1,Riffle,KN2M2,First,,Oulimnius latiusculus,a,2,28-Oct-04,Oulimnius latiusculus,,,3,5,Cold,0.009661836
15018,Farm River,2004,3,207,6228,575-20,1,Riffle,KN2M2,First,,Micromenetus dilatatus,a,2,28-Oct-04,Menetus dilatatus,,,4,,,0.009661836
14713,Still River,2008,4,207,13857,08-B-025,1,Riffle,KN2M2,First,,Ceratopsyche morosa,L,2,17-Sep-08,Ceratopsyche morosa,,,5,5,Cool,0.009661836
14713,Still River,2008,4,207,13857,08-B-025,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,2,17-Sep-08,Ceratopsyche sparna,,,5,4.666666667,Cool,0.009661836
15065,Farm River,2006,4,207,9869,06-B-040-First,1,Riffle,KN2M2,First,,Tvetenia bavarica group,L,2,27-Sep-06,Tvetenia bavarica group,,,4,6,Cool,0.009661836
15065,Farm River,2006,4,207,9869,06-B-040-First,1,Riffle,KN2M2,First,,Optioservus,L,2,27-Sep-06,Optioservus,,,4,4.666666667,Cool,0.009661836
15065,Farm River,2006,4,207,9869,06-B-040-First,1,Riffle,KN2M2,First,,Nigronia serricornis,L,2,27-Sep-06,Nigronia serricornis,,,3,4.333333333,Cool,0.009661836
